CustomerId,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15610337,2,104832.49,1,1,0,175015.12,0
15752488,9,102289.85,1,1,1,115441.66,0
15610056,6,125227.82,2,0,1,128247.03,0
15806049,5,140510.89,1,1,0,141914.94,0
15736069,6,132253.22,1,1,0,115566.57,1
15763662,2,39043.29,2,1,1,175423.69,0
15615575,8,0,2,1,1,133447.49,0
15691723,9,99685.06,1,1,0,114474.98,0
15774098,3,125385.49,2,0,1,52044.66,0
15750808,2,131365.37,2,1,1,180290.68,0
15744368,6,98308.51,1,1,1,132034.13,0
15610594,8,0,2,1,0,20968.88,0
15756125,5,140856.16,2,1,0,158735.1,0
15623277,8,0,2,1,1,196134.44,0
15795954,2,172274.01,1,1,0,22374.97,0
15671969,8,0,2,1,0,161668.15,0
15791268,0,122447.76,1,0,0,67339.34,0
15713655,10,0,2,1,1,56229.72,1
15633930,6,157559.59,2,1,0,140991.23,1
15712849,3,126550.7,1,0,0,177644.52,1
15639077,2,158584.82,3,1,0,142342.55,1
15808784,2,163569.61,2,1,1,154559.28,0
15648577,3,0,1,1,1,176570.28,1
15670345,6,127211.45,1,0,0,191961.83,0
15633112,3,118199.97,2,1,0,9452.88,1
15714397,2,101014.08,2,1,1,165257.31,0
15780038,6,119208.85,1,1,0,169763.89,1
15756305,6,0,2,1,1,160663.11,0
15578799,10,53772.73,1,1,1,192072.1,1
15800326,6,0,2,1,0,93275.61,0
15785485,2,138878.81,1,0,1,112269.67,0
15783958,1,130922.81,2,0,0,2186.83,0
15727546,9,0,2,1,1,43075.7,0
15739576,8,0,2,1,1,12368.11,0
15631333,8,130866.19,1,1,0,42410.21,0
15604782,7,187257.94,1,0,1,190430.81,0
15589643,7,0,1,1,1,138394.37,0
15585533,6,147733.64,1,0,1,172501.38,0
15681506,1,0,2,1,1,197916.43,0
15630551,2,163139.27,1,1,1,7035.36,0
15698349,4,0,2,1,1,159676.55,0
15776631,5,119540.15,1,0,1,80603.99,0
15762216,4,129553.76,2,1,0,187599.8,0
15623927,9,0,2,1,1,94450.97,0
15681402,1,66101.89,1,1,1,143981.27,0
15586264,2,140431.98,1,1,0,26450.57,1
15594685,2,0,2,0,0,164482.92,0
15812945,0,0,1,1,1,84012.81,0
15734628,5,0,2,1,0,101192.08,0
15629323,4,116471.43,2,1,0,175324.74,1
15666823,4,0,2,1,0,197226.32,0
15777553,9,123785.24,1,1,0,99504.03,1
15613097,4,0,2,0,1,83700.66,0
15622217,8,88758.95,2,0,0,28226.15,1
15703588,5,153611.83,2,1,0,35321.65,0
15570835,4,112044.72,1,1,1,41229.73,1
15679299,7,123826.07,1,0,1,78970.58,0
15808044,9,106804.26,3,1,0,107890.69,1
15579208,6,0,2,1,1,191870.28,0
15684951,2,68892.77,2,1,0,7905.06,1
15667620,6,0,2,1,0,65731.53,0
15582960,5,125827.43,1,0,1,145698.73,0
15590730,9,0,2,1,0,50046.25,0
15763747,7,0,2,1,1,60830.24,0
15778320,5,148495.64,1,0,0,158853.98,0
15642787,1,133043.66,1,0,0,111243.09,0
15624633,9,74989.58,1,1,1,171014.69,0
15766765,7,60263.23,1,1,0,170835.32,0
15783615,3,129370.91,4,1,1,47775.34,1
15640161,5,157955.83,2,0,0,139297.71,0
15619889,4,0,1,1,0,195167.38,0
15579166,7,70729.17,1,1,1,160948.87,0
15789097,8,0,2,0,1,44965.54,1
15674880,2,0,2,1,0,52137.73,0
15778157,8,90721.52,2,1,0,109296.18,0
15779064,2,0,2,1,1,20092.89,0
15801265,0,57784.22,1,1,0,197804,1
15589204,9,131765.72,1,1,0,118782.06,0
15664543,7,0,1,0,1,152876.13,1
15582714,9,110022.74,1,0,1,135655.29,1
15797595,9,131569.63,1,1,1,103970.58,0
15614034,2,164523.5,2,1,1,35786.76,0
15763171,2,114330.95,1,1,1,25325.07,0
15647266,10,135923.16,1,1,0,18732.84,0
15757577,8,0,2,1,1,118522.73,0
15736656,4,0,2,0,1,89972.25,0
15635078,0,124693.48,1,0,1,187194.15,0
15680141,7,147936.42,1,1,1,106785.7,0
15576945,0,0,1,1,0,142516.35,0
15602034,2,126558.92,1,1,0,73334.43,0
15732020,6,106938.11,2,0,1,186612.47,0
15611029,4,140002.35,1,1,0,123613.81,0
15621210,9,123444.72,1,1,1,31368.08,1
15569222,6,147107.91,1,1,1,40066.95,0
15664639,9,128514.84,1,0,0,175969.19,0
15724223,5,0,1,0,0,10034.77,1
15644621,9,106756.01,2,1,0,151167.94,0
15756056,3,0,2,1,0,191387.76,0
15700353,6,0,2,1,0,51229.17,0
15624388,5,155393.32,1,1,1,87351.42,1
15627212,2,110414.48,1,1,1,48984.95,0
15648005,2,0,2,1,1,182738,0
15681446,9,157098.52,1,1,1,153535.27,0
15775888,5,85626.6,1,1,1,125079.65,0
15749019,6,93796.42,2,1,1,162321.26,0
15709928,1,0,2,1,0,3414.72,0
15784676,6,125268.03,2,1,0,165082.25,0
15748116,2,148143.84,1,1,1,52021.39,0
15612193,10,115545.33,2,1,0,148256.43,0
15762984,7,0,2,0,0,122899.01,0
15613713,5,44928.88,1,1,1,10771.46,0
15664204,2,0,2,1,1,18255.51,0
15639415,3,162442.35,1,1,0,183566.78,
15806332,5,0,2,1,1,175224.12,0
15614929,0,96213.82,2,1,0,147913.56,0
15695492,6,156569.43,1,1,0,180598.66,0
15635972,8,0,2,1,0,186136.48,0
15616380,1,0,2,0,0,7455.2,0
15581440,6,110463.25,2,1,1,80552.11,1
15654390,7,154575.76,1,1,0,25722.28,1
15660688,9,0,2,0,0,170996.86,0
15806307,3,0,2,1,1,20603.32,0
15647975,5,147037.32,1,0,0,141763.26,0
15595728,0,119276.31,1,0,0,122284.38,1
15735388,7,108664.85,2,1,0,190011.85,0
15788535,5,0,1,1,0,128046.98,0
15765902,5,163034.82,2,1,1,135662.17,0
15642345,4,93059.34,1,1,0,7571.51,1
15641250,9,179581.31,1,1,0,23596.24,0
15706163,4,113625.93,1,0,0,92727.42,1
15746708,7,119961.48,1,1,0,65156.83,1
15775203,3,129209.48,1,0,0,60151.77,0
15787907,5,137227.04,3,1,0,149097.38,1
15646764,3,119024.75,2,1,0,35199.24,1
15678284,7,74623.5,3,1,0,129451.29,1
15726791,2,157929.45,1,1,1,145134.49,1
15813144,7,92606.86,2,1,0,192709.69,0
15669342,2,127862.93,2,1,0,139083.7,0
15710366,1,0,1,1,1,83629.6,1
15614934,4,142711.81,1,1,0,35625.41,0
15588701,4,0,2,1,0,35338.96,0
15665438,1,163159.85,1,0,1,15602.8,0
15644896,3,108586.86,1,1,1,182355.21,0
15670205,5,110624.99,1,1,0,89327.67,0
15635776,5,154846.24,2,1,1,151903.6,0
15791053,4,122917.71,1,1,1,11.58,1
15644005,9,0,2,0,1,77519.62,0
15796343,2,82787.93,2,0,0,91423.69,0
15751057,5,102500.34,1,0,0,106287.77,0
15623430,9,0,2,1,0,161800.77,0
15682600,9,159492.79,1,1,0,80582.34,1
15769312,10,0,2,1,1,185094.48,0
15708212,7,118241.02,1,1,0,172586.89,1
15650258,2,113090.4,1,1,0,195649.79,0
15604345,9,65763.57,1,1,1,145792.01,0
15578297,1,125537.38,1,1,0,138510.01,1
15671789,3,94263.91,2,1,0,168895.06,0
15726186,4,133434.57,2,1,0,97983.44,0
15764618,6,0,1,1,1,85167.88,0
15730738,9,0,2,1,1,18210.36,0
15637650,9,94748.76,2,0,1,13608.18,0
15606267,4,98640.74,1,1,1,110457.99,0
15625904,9,74681.9,2,0,0,31231.35,0
15654463,4,0,2,1,0,141582.66,0
15774151,7,179915.85,1,0,0,14666.35,1
15693259,1,128207.23,1,1,1,55400.17,0
15642468,9,132739.26,2,0,0,174667.65,0
15758531,10,0,2,1,0,154189.08,0
15728352,4,120509.81,1,0,0,142170.44,0
15637240,4,124547.13,2,1,0,94499.06,0
15595588,4,0,2,0,1,182081.45,0
15778395,4,88815.56,2,1,0,68562.26,1
15711825,1,82231.51,2,1,0,88798.02,0
15599251,7,184715.86,2,1,0,113781.99,0
15570004,3,0,2,1,0,121866.87,0
15656912,4,0,1,1,1,150390.57,0
15657342,4,147972.19,1,1,0,60708.72,1
15716284,9,0,2,1,1,78858.07,0
15672374,8,170008.84,1,0,0,56407.42,1
15732476,3,0,2,0,1,125698.97,0
15747724,10,0,1,1,0,23235.38,0
15633877,8,95386.82,1,1,1,75732.25,0
15672516,7,90373.28,2,1,0,179861.79,0
15607827,4,133467.77,2,1,1,42976.64,0
15751336,3,0,2,0,1,10486.69,0
15646539,3,96288.26,1,1,0,56794.73,0
15756901,4,91547.84,2,0,1,28157.34,0
15809286,8,138292.64,2,0,0,152422.91,1
15759021,9,0,1,1,0,167033.83,0
15725039,8,71667.74,1,1,1,126082.18,0
15579130,0,118994.84,1,1,0,181499.77,1
15754112,7,0,2,1,1,41967.03,0
15735522,2,145610.07,2,0,0,186300.59,0
15613326,1,138162.81,1,1,0,85412.54,0
15739502,9,135020.21,2,1,1,23343.18,0
15670914,2,0,2,1,0,180698.32,0
15604073,8,135161.67,1,1,1,136071.05,0
15806027,9,0,1,1,0,175149.2,1
15574886,6,94486.47,1,1,1,146949.74,0
15707120,9,117640.39,1,1,0,88920.68,0
15800845,8,111379.55,1,1,1,45098.62,0
15603914,6,0,1,1,1,20339.79,1
15722765,0,136820.99,1,0,1,108528.74,0
15783305,7,98752.51,1,1,0,145560.38,0
15574842,2,158266.42,3,1,1,199357.24,0
15607837,4,105599.67,1,1,1,43106.17,0
15714877,10,0,2,1,0,137508.31,0
15782941,2,0,2,1,1,91957.39,0
15630167,4,139723.9,1,1,1,120612.11,0
15759038,3,141806.46,1,1,0,102921.17,0
15661821,5,132571.67,1,1,1,31686.33,1
15728006,2,180516.9,1,1,0,180002.42,0
15712176,8,0,2,1,1,28407.4,0
15689351,4,92805.72,1,0,1,73743.95,1
15782247,4,0,3,1,1,186233.26,1
15769064,3,135309.36,1,1,0,31728.86,1
15718153,6,128917.84,1,1,1,48244.64,0
15613189,2,56580.93,1,1,0,113266.28,1
15661734,8,131390.75,2,1,0,71178.09,0
15592645,4,0,2,0,0,25684.93,0
15768387,8,0,2,0,0,29737.14,0
15792525,1,97361.66,1,1,1,149922.38,1
15586976,6,0,1,1,0,180702.12,1
15790659,7,0,2,0,1,27597.59,0
15691446,10,0,2,1,1,95025.27,0
15772632,1,0,2,1,0,167035.07,0
15706587,0,0,2,0,1,116781.71,0
15572461,4,102714.65,2,0,0,21170.81,0
15654409,5,67816.72,1,1,1,29641.58,0
15568025,8,81710.46,1,1,1,116520.07,0
15715769,2,75237.54,1,0,1,44220.4,0
15667458,10,124023.18,1,1,0,166188.28,0
15567980,5,100727.5,1,0,1,140857.76,1
15679294,10,107238.85,2,1,0,37024.28,0
15606507,5,0,2,1,0,27513.47,0
15578825,0,139994.66,1,1,0,17744.72,0
15619935,9,126224.87,1,1,1,4423.63,0
15636089,1,145751.03,1,0,0,109718.44,1
15727490,5,0,1,0,1,107243.31,1
15591766,4,121166.89,1,0,1,115288.24,0
15641629,1,0,2,0,1,41233.97,0
15813303,10,0,2,1,1,52952.24,0
15756920,9,70655.48,1,0,0,78955.8,1
15726403,1,129901.21,1,1,0,26025.6,1
15592765,8,125470.81,1,1,1,174536.17,0
15704442,9,169406.33,4,1,1,147311.47,1
15641136,2,0,2,0,1,77965.44,0
15725818,4,107041.3,1,1,1,5635.63,0
15612071,10,95153.77,1,0,1,81310.1,0
15719809,3,145166.09,2,0,0,111421.45,0
15716518,4,0,2,0,0,190269.21,0
15742210,9,65962.63,1,1,1,100950.48,0
15630617,6,140418.81,1,1,1,113033.73,1
15720838,3,139799.63,1,0,1,120663.57,0
15595537,9,171787.84,2,1,0,187192.23,0
15623196,6,149238.97,1,1,1,97825.23,0
15679249,4,163146.46,1,1,0,169621.69,1
15693199,8,0,2,1,0,191557.1,1
15661219,10,0,2,1,0,103287.62,0
15617136,9,61482.47,1,1,1,167538.66,0
15760294,8,145150.28,1,1,0,64869.32,1
15652808,5,126670.37,1,1,0,102426.06,0
15657139,8,84390.8,2,0,1,107876.2,0
15803790,2,89728.86,2,1,1,37294.88,0
15764105,1,0,2,1,0,89248.99,0
15672610,4,118628.8,1,0,0,91973.63,0
15766896,3,0,2,1,0,16870.2,0
15587735,6,96863.13,1,1,1,121681.19,0
15659501,6,142263.45,1,0,1,33730.43,0
15745001,7,0,2,1,0,104786.59,0
15651140,3,0,1,1,0,94790.34,0
15571148,1,0,2,0,0,28726.07,0
15776824,6,122724.37,1,1,1,67057.27,0
15633141,4,174902.26,1,1,0,69079.85,0
15764174,4,0,2,1,1,179780.74,0
15778155,3,108914.17,1,1,1,183572.39,1
15715920,10,98052.66,1,1,1,142587.32,0
15671917,5,123873.19,1,1,1,177844.06,0
15666548,2,111920.13,3,1,0,197634.11,1
15625623,4,0,2,0,1,121053.19,0
15748123,3,0,2,1,1,149613.77,0
15648735,8,0,2,1,1,142.81,0
15634974,8,75150.34,4,0,1,131766.67,1
15713378,10,0,2,0,0,53311.78,0
15753370,5,114753.76,1,1,0,107665.02,0
15782659,0,0,1,1,0,109523.88,0
15583364,6,111871.93,1,0,0,112132.86,0
15625942,0,0,2,0,0,113645.4,0
15720284,4,135927.06,1,0,0,180890.4,0
15679642,8,0,2,1,1,70974.13,0
15628007,1,0,2,0,0,53379.52,0
15661974,2,57037.74,1,1,1,158531.01,0
15689341,10,0,4,1,0,179267.94,1
15607993,2,79468.96,1,1,1,84606.03,0
15693267,7,121063.85,1,1,0,56984.58,0
15769522,1,118537.47,1,1,1,116912.45,0
15755825,10,0,2,1,0,102999.33,0
15598175,4,105082.07,2,1,0,132801.57,0
15744327,4,0,1,1,0,85455.62,1
15798666,6,0,2,1,1,98657.01,0
15577064,2,104702.65,2,1,0,107948.72,0
15759436,2,95813.76,3,1,1,67944.09,1
15690231,0,167026.61,2,1,1,192892.05,0
15751561,7,102453.26,1,1,0,187247.56,1
15739068,4,148045.45,2,1,1,114722.42,0
15758056,1,0,2,0,0,111687.57,0
15742269,1,0,2,1,0,184182.25,0
15726490,4,0,1,1,1,52759.82,1
15738411,10,104498.79,1,0,1,126451.14,0
15727919,6,0,2,0,0,12048.67,0
15709396,6,0,2,1,1,95804.33,0
15654106,8,149542.52,2,0,1,197911.52,0
15621653,10,87946.39,1,1,1,182531.74,0
15598086,3,68639.57,1,1,0,168002.31,1
15752300,4,148826.32,1,1,1,79450.61,0
15658693,2,0,2,0,1,60615.83,0
15631838,5,108166.09,2,0,1,8643.21,0
15803804,5,103214.71,1,1,0,172172.7,0
15578809,1,134760.21,2,0,0,174434.06,1
15752026,3,0,1,0,1,194930.3,1
15723706,0,90124.64,1,1,0,137476.71,0
15752838,6,0,2,1,1,94415.6,0
15569571,6,87361.02,2,1,0,120376.87,1
15769703,8,111257.59,1,0,0,97623.42,1
15679770,3,131583.59,4,0,1,66238.23,1
15791102,9,95020.8,3,1,1,131710.59,1
15655192,1,0,2,0,1,69052.87,0
15709487,5,80242.37,2,0,0,56780.97,0
15687130,0,0,1,1,1,170072.9,0
15755178,1,0,3,1,1,191849.15,1
15634772,0,122661.39,1,0,1,84803.76,0
15617197,4,0,2,1,1,31840.59,1
15631240,8,0,2,1,1,12096.61,1
15784301,0,0,2,1,0,44165.84,0
15631310,3,0,1,1,1,91406.62,0
15756560,7,81742.84,2,1,0,83282.21,0
15732270,8,0,1,1,1,198446.91,1
15739357,2,145127.85,1,0,0,7554.68,0
15771540,9,148912.44,1,1,0,80416.16,0
15567486,4,0,2,1,1,164549.74,0
15714634,4,89900.24,2,1,0,175477.03,0
15727021,8,119027.28,2,1,1,137903.54,0
15650670,2,105222.86,2,1,0,93795.86,0
15711834,6,0,1,0,0,67997.13,1
15729763,1,116114.93,1,1,1,49492.15,0
15646566,9,187911.55,1,0,1,35825.18,0
15645463,5,0,2,1,1,67494.23,0
15672144,6,144432.04,1,1,1,73963.17,1
15596088,4,77065.9,2,0,1,145159.26,0
15614878,6,180520.29,1,1,1,123850.58,0
15635240,1,0,2,0,0,23822.04,0
15775905,6,130024.87,1,1,1,45750.21,1
15700657,2,110086.69,1,1,0,159773.14,0
15611905,5,174853.46,1,1,0,84238.63,0
15652527,7,108724.98,1,0,1,72330.46,0
15785865,9,91285.13,2,1,1,26767.85,0
15645942,2,0,2,1,1,164768.82,0
15688691,9,110610.41,2,0,1,1112.76,1
15592736,5,102994.04,1,1,0,176680.16,1
15673529,4,59893.85,2,1,0,43999.64,0
15724145,8,149318.55,1,1,0,140746.13,0
15704629,1,116409.55,1,0,1,152790.92,0
15597896,0,127760.07,1,1,0,81537.85,1
15731790,6,132591.36,1,1,1,7387.8,1
15634719,0,0,2,1,0,183038.33,0
15703205,5,113402.14,2,1,1,138849.06,0
15567333,7,0,2,1,0,170333.38,0
15754537,0,0,1,0,0,60416.76,0
15612030,9,0,2,1,1,100240.2,0
15573242,6,136953.47,1,1,1,2704.98,0
15601892,8,0,2,0,1,68815.05,0
15663885,5,0,1,1,1,64839.23,0
15701096,8,123863.64,1,1,0,144494.94,0
15710450,7,120811.89,1,1,1,185510.34,0
15790846,2,148430.55,1,1,1,56055.72,0
15658956,6,47869.69,2,1,1,155061.97,0
15755223,7,150926.99,2,0,0,119817.19,0
15787318,6,103163.35,1,1,0,16259.64,1
15737310,10,130206.28,1,1,0,184654.87,0
15763665,4,136674.51,2,0,0,5278.78,0
15668818,2,200322.45,1,1,1,113244.73,0
15765812,1,0,2,1,1,8908,0
15704844,7,80927.56,1,0,1,64490.67,0
15744582,10,0,3,1,0,154971.63,1
15616700,9,0,2,1,1,155786.39,0
15683521,0,142574.71,2,1,0,129084.82,0
15583049,7,160426.07,1,0,1,188533.11,0
15643752,5,116160.23,1,1,0,13411.67,0
15620398,5,98683.47,2,1,0,15733.19,0
15715707,3,118829.03,2,1,1,73127.61,0
15814209,1,118870.92,1,1,0,101704.19,0
15733768,1,0,1,1,1,101986.16,0
15755242,2,0,1,1,1,114442.66,0
15729412,4,107192.38,1,1,1,15669.17,0
15746564,3,108010.78,1,1,1,157486.1,0
15588446,3,0,2,0,0,131281.28,0
15665221,7,129837.72,2,0,1,197001.15,0
15640846,3,106458.31,4,1,0,128881.87,1
15700209,9,97009.15,1,1,1,85101,0
15658360,9,122929.42,2,0,0,149822.04,0
15602735,6,152296.83,4,0,1,108040.86,1
15724834,1,0,2,0,0,135795.53,0
15800062,8,0,1,0,0,25867.67,1
15685300,6,128993.76,2,1,0,130483.56,0
15760102,5,0,1,1,0,183479.12,0
15787026,0,185267.45,2,1,1,77027.34,0
15653696,9,0,2,0,0,94141.75,0
15788946,3,116805.82,1,0,0,4092.75,0
15600724,5,129750.68,1,1,0,109257.59,0
15574324,2,129177.01,2,0,1,104617.99,0
15707144,6,82506.72,2,1,0,167705.07,0
15775891,2,107247.69,1,1,1,103712.05,1
15711789,3,0,1,0,0,161242.99,1
15600879,3,157780.93,2,1,0,6089.13,0
15681196,1,172170.36,1,1,1,159777.37,0
15716000,2,0,2,1,1,7919.08,0
15766776,1,0,1,1,1,188274.6,0
15680278,9,75361.44,1,1,0,27608.12,1
15688637,4,0,2,1,1,183569.25,0
15591179,2,0,2,1,1,145537.32,0
15677435,0,98263.46,2,1,0,164717.95,0
15698619,9,0,2,1,1,76357.43,0
15581036,3,109308.79,2,1,0,120158.72,1
15622117,8,0,2,1,0,151843.54,0
15599301,6,164365.44,1,0,1,5698.97,0
15581548,5,98800,1,1,0,122865.55,0
15586870,4,193125.85,1,1,1,152665.85,0
15735263,5,51522.75,1,0,1,192131.77,0
15765322,5,84284.48,2,1,1,62851.6,0
15582944,5,0,2,1,0,140941.47,0
15687162,9,119889.84,1,0,0,56767.67,1
15644962,4,137910.45,1,1,1,177235.23,0
15612615,6,0,2,1,0,86242.18,0
15813439,5,100116.82,1,1,0,34215.58,0
15604544,4,166082.15,2,0,1,44406.17,0
15761348,0,0,2,1,0,165196.65,0
15785078,3,0,1,1,0,34542.41,0
15759874,3,148595.55,1,1,0,74838.64,1
15643658,2,94078.97,2,1,0,36980.54,0
15713267,5,0,2,0,1,111676.63,0
15737782,9,0,1,1,1,25858.68,0
15815490,2,164948.98,3,0,0,177028,1
15679410,4,140549.4,1,1,0,30990.16,1
15756241,2,152509.25,1,1,1,136915.15,0
15688409,2,191864.51,1,1,0,108457.99,1
15742272,8,96418.09,1,0,0,131609.48,1
15717898,2,131945.94,1,0,1,159737.56,0
15769582,3,0,2,1,1,142238.54,0
15635660,9,142910.15,1,1,0,105890.55,1
15576723,7,0,2,1,1,194270.91,0
15591577,3,146311.58,1,1,1,105443.47,0
15582325,2,87894.26,1,1,0,173899.42,1
15693947,5,97445.49,2,1,0,122823.34,0
15760446,9,0,1,0,1,13181.37,1
15611105,7,0,2,0,1,140780.8,0
15630920,2,154485.74,2,0,0,78560.64,0
15574910,2,115625.07,1,1,0,185855.21,0
15756472,7,108396.67,1,1,0,128276.95,0
15682890,5,65095.41,2,1,1,140197.42,0
15641994,1,103018.45,1,1,0,32462.39,1
15733297,10,84764.79,1,1,1,162253.9,0
15767793,10,0,2,1,0,30498.7,0
15725698,4,115680.81,1,1,1,90280.7,0
15813532,5,0,2,1,0,32615.21,0
15576760,5,73088.06,2,0,0,196142.26,0
15732102,3,150905.03,2,1,0,16998.72,0
15739046,9,143054.85,1,0,1,62980.96,0
15631927,7,0,2,0,0,185660.3,0
15672115,6,0,2,1,1,77331.77,0
15618765,0,99948.45,1,0,1,97338.62,0
15679148,3,115451.05,2,0,0,67234.33,0
15728474,4,108235.91,1,1,1,143783.28,0
15636999,8,0,1,0,1,77661.12,1
15754261,2,98795.61,2,1,0,89123.99,0
15629150,1,0,2,1,0,70810.8,0
15736274,8,0,2,0,0,17550.49,0
15627697,2,0,2,0,1,21497.27,0
15721585,3,113146.98,2,0,1,124749.08,0
15639946,8,162532.14,3,1,0,36051.46,1
15792176,0,92053.44,1,1,1,143681.83,0
15699450,7,0,2,1,1,150694.58,0
15729954,5,0,3,1,0,170487.4,1
15600103,8,104944.1,1,1,1,97684.46,0
15786200,4,0,2,1,0,53520.03,0
15797010,2,0,2,1,0,15200.61,0
15670172,4,107879.04,1,0,1,196894.62,0
15627352,7,110356.42,1,1,0,4969.13,1
15622494,2,0,2,0,0,26229.24,0
15585835,4,109783.69,2,,0,134034.32,0
15595071,9,149777,1,1,1,198032.93,0
15628203,3,104339.56,1,0,0,119882.86,0
15667190,1,85818.18,1,1,1,133102.3,0
15780212,4,212692.97,1,0,0,176395.02,0
15766869,1,89696.84,2,1,1,193179.88,0
15775741,9,0,2,1,1,125062.02,0
15628170,9,68067.24,1,1,0,143287.58,0
15701318,9,148564.66,1,0,1,87236.4,0
15710928,8,136354.16,1,1,1,93769.89,0
15682547,1,122214,1,0,1,88965.46,0
15631170,3,0,2,1,1,30793.61,0
15648702,6,119684.88,2,1,1,74532.02,0
15783444,3,135139.33,1,0,1,113086.08,0
15809178,9,146100.75,1,1,0,32574.01,1
15806688,8,123110.9,3,0,1,130113.78,1
15576824,3,111760.4,3,1,1,104722.47,1
15675422,9,110728.39,1,1,1,14559.62,0
15681550,8,121558.46,1,1,1,598.8,0
15812628,8,120623.21,1,1,0,129697.99,0
15597951,4,114713.57,1,1,1,36315.03,0
15807045,3,103457.76,1,0,0,1114.12,0
15581748,2,101134.87,2,1,1,70954.41,0
15770420,10,78136.36,2,1,1,73470.98,0
15608230,1,0,2,1,0,91573.19,0
15730339,3,133446.34,1,0,0,3154.95,0
15712584,7,0,2,1,1,88187.81,0
15592816,1,108076.33,1,1,0,118855.26,1
15641480,5,131354.25,1,1,0,125256.53,0
15708505,7,62974.64,2,0,1,39016.43,0
15791131,2,143340.44,1,1,0,145796.49,0
15618225,8,116993.43,2,1,0,168816.22,0
15644724,4,58662.92,2,0,1,73322,0
15662098,3,128808.65,3,0,0,113677.53,1
15723894,7,137555.44,1,0,0,124607.7,0
15787699,4,142393.11,1,1,1,11276.48,0
15687738,8,0,2,1,0,136620.64,0
15576126,2,125785.23,1,1,1,70523.92,0
15658889,4,136444.25,1,1,0,51980.25,1
15667046,7,121527.4,1,1,0,113481.02,0
15669957,9,144696.75,1,1,1,49025.79,0
15655794,8,0,2,1,1,145937.99,0
15599829,10,0,2,1,1,25161.61,0
15753332,8,128140.17,1,1,0,175753.55,1
15671124,6,120383.41,1,1,1,24903.09,0
15767474,9,0,3,1,1,169719.35,1
15720671,8,129735.3,2,1,1,179565.57,0
15626787,8,185078.26,1,0,0,115337.74,1
15774491,6,0,2,0,0,48131.92,0
15579647,0,0,1,1,1,160828.98,0
15625522,7,0,2,0,1,145151.96,0
15765806,1,144591.96,1,1,1,196293.76,0
15566708,4,0,2,1,0,161653.5,1
15668347,6,0,2,0,0,84635.64,0
15575214,7,0,1,1,0,159486.76,0
15591123,2,100194.44,1,1,1,38596.34,0
15573280,6,145295.31,2,1,1,27814.74,0
15589018,3,106070.29,2,1,1,183893.31,0
15654495,6,120621.89,1,1,1,140803.7,0
15597265,7,0,2,0,1,146585.53,0
15733876,9,0,2,1,1,40062.29,0
15677217,1,0,1,1,1,181300.32,0
15747265,10,171283.91,1,1,1,84136.12,0
15713379,4,0,2,1,1,197594.34,0
15730433,1,128218.47,1,1,0,125953.83,1
15693347,5,0,2,1,1,75465.41,0
15715465,7,77776.39,1,1,0,177737.07,0
15680736,6,124978.19,2,1,1,7144.46,0
15610765,1,0,2,0,0,155639.76,0
15650034,1,0,1,1,1,162428.05,0
15782468,3,109799.55,2,1,1,12457.76,1
15685109,7,0,2,0,0,14917.09,0
15776233,8,125397.21,1,1,0,182184.09,1
15761141,10,0,2,1,1,129984.2,0
15781702,9,111347.37,2,0,1,194872.97,0
15790235,8,104291.41,2,1,1,117507.11,0
15641416,9,94867.18,2,1,1,157527.6,1
15775234,8,0,2,0,0,92612.88,0
15659475,6,135703.59,2,0,0,74850.84,0
15642202,5,106453.53,2,0,1,127413,0
15771417,7,132412.38,1,0,0,69584.3,1
15585100,9,124401.6,1,1,0,198814.24,1
15700487,6,118022.06,3,1,0,162643.15,1
15726589,1,82531.11,1,1,0,114092.52,0
15747503,0,184552.12,1,1,0,68860.3,1
15595883,4,127278.31,1,1,1,16150.34,0
15663826,3,0,1,1,1,115227.02,0
15742820,2,0,2,0,1,170621.55,0
15624793,5,184244.86,1,1,0,103099.22,0
15597930,8,59669.43,1,0,0,172495.81,1
15665110,7,79543.59,1,0,1,38772.82,0
15770719,6,151553.19,1,1,1,44946.29,0
15731327,2,166527.88,2,0,1,146007.7,0
15576044,6,150329.15,1,1,0,145558.42,0
15775662,8,121911.59,1,1,0,193312.33,0
15646817,9,156773.78,2,1,0,40257.79,0
15596060,8,127864.26,1,1,1,46677.9,0
15723299,4,113709.28,1,1,1,153887.93,1
15636982,7,79974.55,1,1,1,103108.33,0
15751175,2,0,2,1,1,58652.23,0
15618936,5,0,1,1,0,91624.11,1
15787529,0,0,1,1,0,65986.48,1
15780128,3,144427.96,2,1,0,113845.19,0
15615991,7,99263.09,1,1,1,67607.9,0
15757001,2,79368.87,2,1,1,145471.94,0
15595388,10,0,2,1,1,124071.71,0
15699550,9,0,2,1,1,67502.12,0
15581620,2,0,3,1,1,78707.97,0
15600934,7,125095.94,1,1,0,171189.83,1
15738672,2,162485.8,2,1,0,149381.32,0
15721307,1,95668.82,2,1,0,100335.55,0
15619280,4,0,2,1,0,152698.24,0
15768244,8,0,2,1,1,41192.95,0
15806837,4,0,1,1,0,132540.33,0
15643496,5,74197.38,2,1,0,96875.52,0
15813916,1,89688.94,1,1,1,152305.47,0
15626385,10,103121.33,2,1,1,49672.01,0
15603582,3,0,1,1,0,133997.53,0
15764351,5,120170.07,1,0,1,50454.8,0
